id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes,,,,,,
wir_b_1388,1995wir_b_2022,Merseyside,Wirral,Wirral,1995,wir_b_2022,Wallasey,Uriel J.,LD,811,0,1,3,11943,5197,43.51503,15.60516,,,,,,,,
wir_b_1389,1996wir_b_2001,Merseyside,Wirral,Wirral,1996,wir_b_2001,Bebington,Williams K.,LAB,2171,0,1,1,10555,4551,43.117,47.7038,,,,,,,,
wir_b_1390,1996wir_b_2001,Merseyside,Wirral,Wirral,1996,wir_b_2001,Bebington,Cummings B.,CON,1940,0,1,2,10555,4551,43.117,42.62799,,,,,,,,
wir_b_1391,1996wir_b_2001,Merseyside,Wirral,Wirral,1996,wir_b_2001,Bebington,Turner K.,LD,363,0,1,3,10555,4551,43.117,7.976269,,,,,,,,
wir_b_1392,1996wir_b_2001,Merseyside,Wirral,Wirral,1996,wir_b_2001,Bebington,Jones A.,GREEN,77,1,1,4,10555,4551,43.117,1.691936,,,,,,,,
wir_b_1393,1996wir_b_2002,Merseyside,Wirral,Wirral,1996,wir_b_2002,Bidston,Williams J.,LAB,1713,1,1,1,8211,1937,23.59031,88.43572,,,,,,,,
wir_b_1394,1996wir_b_2002,Merseyside,Wirral,Wirral,1996,wir_b_2002,Bidston,Tomlinson J.,LD,224,0,1,2,8211,1937,23.59031,11.56427,,,,,,,,
wir_b_1395,1996wir_b_2003,Merseyside,Wirral,Wirral,1996,wir_b_2003,Birkenhead,Gower D.,LAB,2228,0,1,1,10211,2531,24.78699,88.02845,,,,,,,,
wir_b_1396,1996wir_b_2003,Merseyside,Wirral,Wirral,1996,wir_b_2003,Birkenhead,Redfern M.,LD,303,0,1,2,10211,2531,24.78699,11.97155,,,,,,,,
wir_b_1397,1996wir_b_2004,Merseyside,Wirral,Wirral,1996,wir_b_2004,Bromborough,Jackson D.,LAB,2401,0,1,1,10752,3686,34.28199,65.13836,,,,,,,,
wir_b_1398,1996wir_b_2004,Merseyside,Wirral,Wirral,1996,wir_b_2004,Bromborough,Roberts K.,CON,658,0,1,2,10752,3686,34.28199,17.85133,,,,,,,,
wir_b_1399,1996wir_b_2004,Merseyside,Wirral,Wirral,1996,wir_b_2004,Bromborough,Bolton M.,LD,384,0,1,3,10752,3686,34.28199,10.4178,,,,,,,,
wir_b_1400,1996wir_b_2004,Merseyside,Wirral,Wirral,1996,wir_b_2004,Bromborough,Rohan J.,IND,161,1,1,4,10752,3686,34.28199,4.367878,,,,,,,,
wir_b_1401,1996wir_b_2004,Merseyside,Wirral,Wirral,1996,wir_b_2004,Bromborough,Jones J.,GREEN,82,1,1,5,10752,3686,34.28199,2.224634,,,,,,,,
wir_b_1402,1996wir_b_2005,Merseyside,Wirral,Wirral,1996,wir_b_2005,Clatterbridge,Moore M.,CON,2478,0,1,1,13713,5491,40.0423,45.12839,,,,,,,,
wir_b_1403,1996wir_b_2005,Merseyside,Wirral,Wirral,1996,wir_b_2005,Clatterbridge,Flanagan L.,LAB,2066,1,1,2,13713,5491,40.0423,37.62521,,,,,,,,
wir_b_1404,1996wir_b_2005,Merseyside,Wirral,Wirral,1996,wir_b_2005,Clatterbridge,Walsh W.,LD,947,0,1,3,13713,5491,40.0423,17.2464,,,,,,,,
wir_b_1405,1996wir_b_2006,Merseyside,Wirral,Wirral,1996,wir_b_2006,Claughton,Davies G.,LAB,2007,0,1,1,10359,3884,37.49397,51.67353,,,,,,,,
wir_b_1406,1996wir_b_2006,Merseyside,Wirral,Wirral,1996,wir_b_2006,Claughton,Kelly S.,LD,1237,0,1,2,10359,3884,37.49397,31.84861,,,,,,,,
wir_b_1407,1996wir_b_2006,Merseyside,Wirral,Wirral,1996,wir_b_2006,Claughton,Greening-Jackson P.,CON,560,0,1,3,10359,3884,37.49397,14.41813,,,,,,,,
wir_b_1408,1996wir_b_2006,Merseyside,Wirral,Wirral,1996,wir_b_2006,Claughton,Bowler G.,GREEN,80,0,1,4,10359,3884,37.49397,2.059732,,,,,,,,
wir_b_1409,1996wir_b_2007,Merseyside,Wirral,Wirral,1996,wir_b_2007,Eastham,Gilchrist P.,LD,2805,0,1,1,11170,4308,38.56759,65.11142,,,,,,,,
wir_b_1410,1996wir_b_2007,Merseyside,Wirral,Wirral,1996,wir_b_2007,Eastham,McGuiness A.,LAB,1059,0,1,2,11170,4308,38.56759,24.58217,,,,,,,,
wir_b_1411,1996wir_b_2007,Merseyside,Wirral,Wirral,1996,wir_b_2007,Eastham,Hutchence S.,CON,444,0,1,3,11170,4308,38.56759,10.30641,,,,,,,,
wir_b_1412,1996wir_b_2008,Merseyside,Wirral,Wirral,1996,wir_b_2008,Egerton,Dow A.,LAB,2290,0,1,1,10554,3042,28.82319,75.27942,,,,,,,,
wir_b_1413,1996wir_b_2008,Merseyside,Wirral,Wirral,1996,wir_b_2008,Egerton,Jackson-Payne H.,CON,407,0,1,2,10554,3042,28.82319,13.37936,,,,,,,,
wir_b_1414,1996wir_b_2008,Merseyside,Wirral,Wirral,1996,wir_b_2008,Egerton,Lloyd P.,LD,238,0,1,3,10554,3042,28.82319,7.8238,,,,,,,,
wir_b_1415,1996wir_b_2008,Merseyside,Wirral,Wirral,1996,wir_b_2008,Egerton,Hogg J.,GREEN,107,1,1,4,10554,3042,28.82319,3.517423,,,,,,,,
wir_b_1416,1996wir_b_2009,Merseyside,Wirral,Wirral,1996,wir_b_2009,Heswall,Price T.,CON,2820,0,1,1,13119,4680,35.67345,60.25641,,,,,,,,
wir_b_1417,1996wir_b_2009,Merseyside,Wirral,Wirral,1996,wir_b_2009,Heswall,Norton E.,LD,1040,0,1,2,13119,4680,35.67345,22.22222,,,,,,,,
wir_b_1418,1996wir_b_2009,Merseyside,Wirral,Wirral,1996,wir_b_2009,Heswall,Murphy C.,LAB,820,0,1,3,13119,4680,35.67345,17.52137,,,,,,,,
wir_b_1419,1996wir_b_2010,Merseyside,Wirral,Wirral,1996,wir_b_2010,Hoylake,Jones H.,CON,2433,1,1,1,12232,4384,35.84042,55.49726,,,,,,,,
wir_b_1420,1996wir_b_2010,Merseyside,Wirral,Wirral,1996,wir_b_2010,Hoylake,Milne A.,LAB,1218,0,1,2,12232,4384,35.84042,27.78285,,,,,,,,
wir_b_1421,1996wir_b_2010,Merseyside,Wirral,Wirral,1996,wir_b_2010,Hoylake,Richards A.,LD,733,0,1,3,12232,4384,35.84042,16.71989,,,,,,,,
wir_b_1422,1996wir_b_2011,Merseyside,Wirral,Wirral,1996,wir_b_2011,Leasowe,Abbey R.,LAB,2169,0,1,1,9345,2815,30.12306,77.05151,,,,,,,,
wir_b_1423,1996wir_b_2011,Merseyside,Wirral,Wirral,1996,wir_b_2011,Leasowe,Lewis I.,CON,418,0,1,2,9345,2815,30.12306,14.84902,,,,,,,,
wir_b_1424,1996wir_b_2011,Merseyside,Wirral,Wirral,1996,wir_b_2011,Leasowe,Robertson C.,LD,228,1,1,3,9345,2815,30.12306,8.099467,,,,,,,,
wir_b_1425,1996wir_b_2012,Merseyside,Wirral,Wirral,1996,wir_b_2012,Liscard,Knowles D.,LAB,2421,0,1,1,11087,3748,33.80536,64.59445,,,,,,,,
wir_b_1426,1996wir_b_2012,Merseyside,Wirral,Wirral,1996,wir_b_2012,Liscard,Ebbs M.,CON,883,0,1,2,11087,3748,33.80536,23.55923,,,,,,,,
wir_b_1427,1996wir_b_2012,Merseyside,Wirral,Wirral,1996,wir_b_2012,Liscard,Todd M.,LD,444,1,1,3,11087,3748,33.80536,11.84632,,,,,,,,
wir_b_1428,1996wir_b_2013,Merseyside,Wirral,Wirral,1996,wir_b_2013,Moreton,McLachlan A.,LAB,2148,1,1,1,9583,3553,37.07607,60.45595,,,,,,,,
wir_b_1429,1996wir_b_2013,Merseyside,Wirral,Wirral,1996,wir_b_2013,Moreton,Borg V.,CON,1177,0,1,2,9583,3553,37.07607,33.12693,,,,,,,,
wir_b_1430,1996wir_b_2013,Merseyside,Wirral,Wirral,1996,wir_b_2013,Moreton,Uriel S.,LD,228,1,1,3,9583,3553,37.07607,6.417112,,,,,,,,
wir_b_1431,1996wir_b_2014,Merseyside,Wirral,Wirral,1996,wir_b_2014,New Brighton,McGee V.,LAB,2132,0,1,1,11289,3594,31.8363,59.32109,,,,,,,,
wir_b_1432,1996wir_b_2014,Merseyside,Wirral,Wirral,1996,wir_b_2014,New Brighton,Tooke H.,CON,1038,0,1,2,11289,3594,31.8363,28.88147,,,,,,,,
wir_b_1433,1996wir_b_2014,Merseyside,Wirral,Wirral,1996,wir_b_2014,New Brighton,Codling J.,LD,424,0,1,3,11289,3594,31.8363,11.79744,,,,,,,,
wir_b_1434,1996wir_b_2015,Merseyside,Wirral,Wirral,1996,wir_b_2015,Oxton,Dunn A.,LD,2221,0,1,1,11261,3943,35.01465,56.32767,,,,,,,,
wir_b_1435,1996wir_b_2015,Merseyside,Wirral,Wirral,1996,wir_b_2015,Oxton,Cocker P.,LAB,1123,1,1,2,11261,3943,35.01465,28.48085,,,,,,,,
wir_b_1436,1996wir_b_2015,Merseyside,Wirral,Wirral,1996,wir_b_2015,Oxton,Ferguson C.,CON,524,0,1,3,11261,3943,35.01465,13.28937,,,,,,,,
wir_b_1437,1996wir_b_2015,Merseyside,Wirral,Wirral,1996,wir_b_2015,Oxton,Bowler G.,GREEN,75,1,1,4,11261,3943,35.01465,1.902105,,,,,,,,
wir_b_1438,1996wir_b_2016,Merseyside,Wirral,Wirral,1996,wir_b_2016,Prenton,Bridson M.,LD,2300,1,1,1,11399,4807,42.17036,47.84689,,,,,,,,
wir_b_1439,1996wir_b_2016,Merseyside,Wirral,Wirral,1996,wir_b_2016,Prenton,Pullen R.,LAB,1595,0,1,2,11399,4807,42.17036,33.18078,,,,,,,,
wir_b_1440,1996wir_b_2016,Merseyside,Wirral,Wirral,1996,wir_b_2016,Prenton,Thomas J.,CON,912,1,1,3,11399,4807,42.17036,18.97233,,,,,,,,
wir_b_1441,1996wir_b_2017,Merseyside,Wirral,Wirral,1996,wir_b_2017,Royden,Robinson D.,CON,2280,0,1,1,10963,4553,41.5306,50.07687,,,,,,,,
wir_b_1442,1996wir_b_2017,Merseyside,Wirral,Wirral,1996,wir_b_2017,Royden,Pennington R.,LAB,1307,1,1,2,10963,4553,41.5306,28.70635,,,,,,,,
wir_b_1443,1996wir_b_2017,Merseyside,Wirral,Wirral,1996,wir_b_2017,Royden,Reisdorf P.,LD,966,0,1,3,10963,4553,41.5306,21.21678,,,,,,,,
wir_b_1444,1996wir_b_2018,Merseyside,Wirral,Wirral,1996,wir_b_2018,Seacombe,Clee P.,LAB,2564,0,1,1,10963,3101,28.28605,82.68301,,,,,,,,
wir_b_1445,1996wir_b_2018,Merseyside,Wirral,Wirral,1996,wir_b_2018,Seacombe,Gallagher M.,LD,297,1,1,2,10963,3101,28.28605,9.577556,,,,,,,,
wir_b_1446,1996wir_b_2018,Merseyside,Wirral,Wirral,1996,wir_b_2018,Seacombe,Jones P.,CON,240,1,1,3,10963,3101,28.28605,7.739439,,,,,,,,
wir_b_1447,1996wir_b_2019,Merseyside,Wirral,Wirral,1996,wir_b_2019,Thurstaston,Dunn S.,CON,2454,0,1,1,12288,4798,39.04622,51.14631,,,,,,,,
wir_b_1448,1996wir_b_2019,Merseyside,Wirral,Wirral,1996,wir_b_2019,Thurstaston,Beer A.,LAB,1849,0,1,2,12288,4798,39.04622,38.53689,,,,,,,,
wir_b_1449,1996wir_b_2019,Merseyside,Wirral,Wirral,1996,wir_b_2019,Thurstaston,Wall C.,LD,495,0,1,3,12288,4798,39.04622,10.3168,,,,,,,,
wir_b_1450,1996wir_b_2020,Merseyside,Wirral,Wirral,1996,wir_b_2020,Tranmere,McLaughlin M.,LAB,1824,1,1,1,9509,2283,24.00883,79.89487,,,,,,,,
wir_b_1451,1996wir_b_2020,Merseyside,Wirral,Wirral,1996,wir_b_2020,Tranmere,Bowditch C.,CON,174,0,1,2,9509,2283,24.00883,7.621551,,,,,,,,
wir_b_1452,1996wir_b_2020,Merseyside,Wirral,Wirral,1996,wir_b_2020,Tranmere,Blaylock S.,LD,151,0,1,3,9509,2283,24.00883,6.614104,,,,,,,,
wir_b_1453,1996wir_b_2020,Merseyside,Wirral,Wirral,1996,wir_b_2020,Tranmere,Page C.,GREEN,134,1,1,4,9509,2283,24.00883,5.86947,,,,,,,,
wir_b_1454,1996wir_b_2021,Merseyside,Wirral,Wirral,1996,wir_b_2021,Upton,Bell A.,LAB,2579,0,1,1,12466,4421,35.46446,58.33522,,,,,,,,
wir_b_1455,1996wir_b_2021,Merseyside,Wirral,Wirral,1996,wir_b_2021,Upton,Turnbull L.,CON,1350,1,1,2,12466,4421,35.46446,30.53608,,,,,,,,
wir_b_1456,1996wir_b_2021,Merseyside,Wirral,Wirral,1996,wir_b_2021,Upton,Sherwen N.,LD,492,0,1,3,12466,4421,35.46446,11.1287,,,,,,,,
wir_b_1457,1996wir_b_2022,Merseyside,Wirral,Wirral,1996,wir_b_2022,Wallasey,Wood K.,CON,2421,1,1,1,11690,4804,41.09495,50.3955,,,,,,,,
wir_b_1458,1996wir_b_2022,Merseyside,Wirral,Wirral,1996,wir_b_2022,Wallasey,Caton G.,LAB,1837,0,1,2,11690,4804,41.09495,38.23897,,,,,,,,
wir_b_1459,1996wir_b_2022,Merseyside,Wirral,Wirral,1996,wir_b_2022,Wallasey,Uriel J.,LD,546,0,1,3,11690,4804,41.09495,11.36553,,,,,,,,
wir_b_1463,1998wir_b_2001,Merseyside,Wirral,Wirral,1998,wir_b_2001,Bebington,Shaughnessy K.,LAB,1933,1,1,1,10693,4127,38.59534,46.8379,,,,,,,,
wir_b_1461,1998wir_b_2001,Merseyside,Wirral,Wirral,1998,wir_b_2001,Bebington,Gow H.,CON,1757,0,1,2,10693,4127,38.59534,42.5733,,,,,,,,
wir_b_1460,1998wir_b_2001,Merseyside,Wirral,Wirral,1998,wir_b_2001,Bebington,Dyer N.,LD,333,0,1,3,10693,4127,38.59534,8.068815,,,,,,,,
wir_b_1462,1998wir_b_2001,Merseyside,Wirral,Wirral,1998,wir_b_2001,Bebington,Jones A.,GREEN,104,1,1,4,10693,4127,38.59534,2.51999,,,,,,,,
wir_b_1466,1998wir_b_2002,Merseyside,Wirral,Wirral,1998,wir_b_2002,Bidston,Nock W.,LAB,1009,0,1,1,7994,1392,17.41306,72.48563,,,,,,,,
wir_b_1464,1998wir_b_2002,Merseyside,Wirral,Wirral,1998,wir_b_2002,Bidston,McFaddon A.,soc lab,183,0,1,2,7994,1392,17.41306,13.14655,,,,,,,,
wir_b_1467,1998wir_b_2002,Merseyside,Wirral,Wirral,1998,wir_b_2002,Bidston,Tomlinson J.,LD,155,0,1,3,7994,1392,17.41306,11.13506,,,,,,,,
wir_b_1465,1998wir_b_2002,Merseyside,Wirral,Wirral,1998,wir_b_2002,Bidston,Mitchell R.,GREEN,45,0,1,4,7994,1392,17.41306,3.232759,,,,,,,,
wir_b_1468,1998wir_b_2003,Merseyside,Wirral,Wirral,1998,wir_b_2003,Birkenhead,Christian D.,LAB,1351,0,1,1,9892,1708,17.26648,79.09836,,,,,,,,
wir_b_1469,1998wir_b_2003,Merseyside,Wirral,Wirral,1998,wir_b_2003,Birkenhead,Williams M.,LD,357,1,1,2,9892,1708,17.26648,20.90164,,,,,,,,
wir_b_1473,1998wir_b_2004,Merseyside,Wirral,Wirral,1998,wir_b_2004,Bromborough,Witter A.,LAB,1742,0,1,1,10662,2914,27.33071,59.78037,,,,,,,,
wir_b_1471,1998wir_b_2004,Merseyside,Wirral,Wirral,1998,wir_b_2004,Bromborough,Hall J.,CON,640,1,1,2,10662,2914,27.33071,21.96294,,,,,,,,
wir_b_1470,1998wir_b_2004,Merseyside,Wirral,Wirral,1998,wir_b_2004,Bromborough,Bolton M.,LD,412,0,1,3,10662,2914,27.33071,14.13864,,,,,,,,
wir_b_1472,1998wir_b_2004,Merseyside,Wirral,Wirral,1998,wir_b_2004,Bromborough,Jones J.,GREEN,120,1,1,4,10662,2914,27.33071,4.118051,,,,,,,,
wir_b_1474,1998wir_b_2005,Merseyside,Wirral,Wirral,1998,wir_b_2005,Clatterbridge,Cummings B.,CON,2344,0,1,1,13814,4829,34.95729,48.54007,,,,,,,,
wir_b_1477,1998wir_b_2005,Merseyside,Wirral,Wirral,1998,wir_b_2005,Clatterbridge,Riley C.,LAB,1578,1,1,2,13814,4829,34.95729,32.67757,,,,,,,,
wir_b_1476,1998wir_b_2005,Merseyside,Wirral,Wirral,1998,wir_b_2005,Clatterbridge,Moon I.,LD,792,1,1,3,13814,4829,34.95729,16.40091,,,,,,,,
wir_b_1475,1998wir_b_2005,Merseyside,Wirral,Wirral,1998,wir_b_2005,Clatterbridge,Harper M.,GREEN,115,0,1,4,13814,4829,34.95729,2.381445,,,,,,,,
wir_b_1479,1998wir_b_2006,Merseyside,Wirral,Wirral,1998,wir_b_2006,Claughton,Foulkes S.,LAB,1600,0,1,1,10644,2867,26.93536,55.80746,,,,,,,,
wir_b_1481,1998wir_b_2006,Merseyside,Wirral,Wirral,1998,wir_b_2006,Claughton,Molyneux A.,LD,637,0,1,2,10644,2867,26.93536,22.21835,,,,,,,,
wir_b_1482,1998wir_b_2006,Merseyside,Wirral,Wirral,1998,wir_b_2006,Claughton,Wise K.,CON,455,1,1,3,10644,2867,26.93536,15.87025,,,,,,,,
wir_b_1478,1998wir_b_2006,Merseyside,Wirral,Wirral,1998,wir_b_2006,Claughton,Cullen M.,soc lab,99,0,1,4,10644,2867,26.93536,3.453087,,,,,,,,
wir_b_1480,1998wir_b_2006,Merseyside,Wirral,Wirral,1998,wir_b_2006,Claughton,Johnson S.,GREEN,76,1,1,5,10644,2867,26.93536,2.650855,,,,,,,,
wir_b_1484,1998wir_b_2007,Merseyside,Wirral,Wirral,1998,wir_b_2007,Eastham,Harney T.,LD,2419,0,1,1,11083,3890,35.0988,62.18509,,,,,,,,
wir_b_1486,1998wir_b_2007,Merseyside,Wirral,Wirral,1998,wir_b_2007,Eastham,Stapleton J.,LAB,937,1,1,2,11083,3890,35.0988,24.0874,,,,,,,,
wir_b_1485,1998wir_b_2007,Merseyside,Wirral,Wirral,1998,wir_b_2007,Eastham,Hunt M.,CON,462,1,1,3,11083,3890,35.0988,11.87661,,,,,,,,
wir_b_1483,1998wir_b_2007,Merseyside,Wirral,Wirral,1998,wir_b_2007,Eastham,Gibbs B.,GREEN,72,0,1,4,11083,3890,35.0988,1.8509,,,,,,,,
wir_b_1488,1998wir_b_2008,Merseyside,Wirral,Wirral,1998,wir_b_2008,Egerton,Gilfoyle B.,LAB,1293,0,1,1,10461,2208,21.10697,58.55978,,,,,,,,
wir_b_1487,1998wir_b_2008,Merseyside,Wirral,Wirral,1998,wir_b_2008,Egerton,Ferguson C.,CON,351,0,1,2,10461,2208,21.10697,15.89674,,,,,,,,
wir_b_1490,1998wir_b_2008,Merseyside,Wirral,Wirral,1998,wir_b_2008,Egerton,Lloyd P.,LD,250,0,1,3,10461,2208,21.10697,11.32246,,,,,,,,
wir_b_1491,1998wir_b_2008,Merseyside,Wirral,Wirral,1998,wir_b_2008,Egerton,Page C.,GREEN,161,1,1,4,10461,2208,21.10697,7.291667,,,,,,,,
wir_b_1489,1998wir_b_2008,Merseyside,Wirral,Wirral,1998,wir_b_2008,Egerton,Kearns N.,soc lab,153,0,1,5,10461,2208,21.10697,6.929348,,,,,,,,
wir_b_1494,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Hodson A.,CON,2850,0,2,1,13214,8730,33.03315,65.2921,,,,,,,,
wir_b_1496,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Rowlands S.,CON,2647,0,2,2,13214,8730,33.03315,60.64147,,,,,,,,
wir_b_1493,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Flanaghan L.,LAB,1016,1,2,3,13214,8730,33.03315,23.27606,,,,,,,,
wir_b_1497,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Terry A.,LAB,900,1,2,4,13214,8730,33.03315,20.61856,,,,,,,,
wir_b_1495,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Norton E.,LD,610,0,2,5,13214,8730,33.03315,13.9748,,,,,,,,
wir_b_1498,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Wilkins R.,LD,556,0,2,6,13214,8730,33.03315,12.73769,,,,,,,,
wir_b_1492,1998wir_b_2009,Merseyside,Wirral,Wirral,1998,wir_b_2009,Heswall,Bowler G.,GREEN,151,1,2,7,13214,8730,33.03315,3.459336,,,,,,,,
wir_b_1500,1998wir_b_2010,Merseyside,Wirral,Wirral,1998,wir_b_2010,Hoylake,Ellis G.,CON,2536,0,1,1,12310,3985,32.37206,63.63865,,,,,,,,
wir_b_1501,1998wir_b_2010,Merseyside,Wirral,Wirral,1998,wir_b_2010,Hoylake,Harrison E.,LAB,817,0,1,2,12310,3985,32.37206,20.50188,,,,,,,,
wir_b_1502,1998wir_b_2010,Merseyside,Wirral,Wirral,1998,wir_b_2010,Hoylake,Richards A.,LD,472,0,1,3,12310,3985,32.37206,11.84442,,,,,,,,
wir_b_1499,1998wir_b_2010,Merseyside,Wirral,Wirral,1998,wir_b_2010,Hoylake,Burton A.,GREEN,160,0,1,4,12310,3985,32.37206,4.015057,,,,,,,,
wir_b_1504,1998wir_b_2011,Merseyside,Wirral,Wirral,1998,wir_b_2011,Leasowe,Coates I.,LAB,1347,1,1,1,9072,1891,20.84436,71.23215,,,,,,,,
wir_b_1503,1998wir_b_2011,Merseyside,Wirral,Wirral,1998,wir_b_2011,Leasowe,Beattie G.,CON,296,0,1,2,9072,1891,20.84436,15.65309,,,,,,,,
wir_b_1505,1998wir_b_2011,Merseyside,Wirral,Wirral,1998,wir_b_2011,Leasowe,Uriel S.,LD,248,1,1,3,9072,1891,20.84436,13.11475,,,,,,,,
wir_b_1506,1998wir_b_2012,Merseyside,Wirral,Wirral,1998,wir_b_2012,Liscard,Paterson R.,LAB,1334,0,1,1,10939,2307,21.08968,57.82401,,,,,,,,
wir_b_1507,1998wir_b_2012,Merseyside,Wirral,Wirral,1998,wir_b_2012,Liscard,Tooke J.,CON,569,1,1,2,10939,2307,21.08968,24.66407,,,,,,,,
wir_b_1508,1998wir_b_2012,Merseyside,Wirral,Wirral,1998,wir_b_2012,Liscard,Wright M.,LD,404,0,1,3,10939,2307,21.08968,17.51192,,,,,,,,
wir_b_1509,1998wir_b_2013,Merseyside,Wirral,Wirral,1998,wir_b_2013,Moreton,Groves M.,LAB,1449,0,1,1,9653,2693,27.89806,53.80616,,,,,,,,
wir_b_1510,1998wir_b_2013,Merseyside,Wirral,Wirral,1998,wir_b_2013,Moreton,Lewis I.,CON,977,0,1,2,9653,2693,27.89806,36.27924,,,,,,,,
wir_b_1511,1998wir_b_2013,Merseyside,Wirral,Wirral,1998,wir_b_2013,Moreton,Robertson C.,LD,267,1,1,3,9653,2693,27.89806,9.914594,,,,,,,,
wir_b_1514,1998wir_b_2014,Merseyside,Wirral,Wirral,1998,wir_b_2014,New Brighton,Hackett P.,LAB,1729,0,1,1,11306,3106,27.47214,55.66645,,,,,,,,
wir_b_1515,1998wir_b_2014,Merseyside,Wirral,Wirral,1998,wir_b_2014,New Brighton,Pritchard A.,CON,965,0,1,2,11306,3106,27.47214,31.0689,,,,,,,,
wir_b_1513,1998wir_b_2014,Merseyside,Wirral,Wirral,1998,wir_b_2014,New Brighton,Codling J.,LD,310,0,1,3,11306,3106,27.47214,9.980682,,,,,,,,
wir_b_1512,1998wir_b_2014,Merseyside,Wirral,Wirral,1998,wir_b_2014,New Brighton,Bowler G.,GREEN,102,0,1,4,11306,3106,27.47214,3.283967,,,,,,,,
wir_b_1517,1998wir_b_2015,Merseyside,Wirral,Wirral,1998,wir_b_2015,Oxton,Kelly S.,LD,1913,0,2,1,11282,6124,27.14058,62.47551,,,,,,,,
wir_b_1516,1998wir_b_2015,Merseyside,Wirral,Wirral,1998,wir_b_2015,Oxton,Anderson F.,LD,1856,1,2,2,11282,6124,27.14058,60.61398,,,,,,,,
wir_b_1518,1998wir_b_2015,Merseyside,Wirral,Wirral,1998,wir_b_2015,Oxton,McLaughlin A.,LAB,804,1,2,3,11282,6124,27.14058,26.25735,,,,,,,,
wir_b_1521,1998wir_b_2015,Merseyside,Wirral,Wirral,1998,wir_b_2015,Oxton,Roberts D.,LAB,771,1,2,4,11282,6124,27.14058,25.17962,,,,,,,,
wir_b_1520,1998wir_b_2015,Merseyside,Wirral,Wirral,1998,wir_b_2015,Oxton,Moore L.,CON,587,0,2,5,11282,6124,27.14058,19.17048,,,,,,,,
wir_b_1519,1998wir_b_2015,Merseyside,Wirral,Wirral,1998,wir_b_2015,Oxton,Mitchell P.,GREEN,193,1,2,6,11282,6124,27.14058,6.30307,,,,,,,,
wir_b_1525,1998wir_b_2016,Merseyside,Wirral,Wirral,1998,wir_b_2016,Prenton,Thornton J.,LD,2343,0,1,1,11320,4127,36.4576,56.77247,,,,,,,,
wir_b_1523,1998wir_b_2016,Merseyside,Wirral,Wirral,1998,wir_b_2016,Prenton,Pullen R.,LAB,1042,0,1,2,11320,4127,36.4576,25.24836,,,,,,,,
wir_b_1522,1998wir_b_2016,Merseyside,Wirral,Wirral,1998,wir_b_2016,Prenton,Elderton D.,CON,679,0,1,3,11320,4127,36.4576,16.45263,,,,,,,,
wir_b_1524,1998wir_b_2016,Merseyside,Wirral,Wirral,1998,wir_b_2016,Prenton,Sheldricks P.,GREEN,63,1,1,4,11320,4127,36.4576,1.526533,,,,,,,,
wir_b_1527,1998wir_b_2017,Merseyside,Wirral,Wirral,1998,wir_b_2017,Royden,Jones L.,CON,1746,0,1,1,12501,3902,31.2135,44.74628,,,,,,,,
wir_b_1529,1998wir_b_2017,Merseyside,Wirral,Wirral,1998,wir_b_2017,Royden,Reisdorf P.,LD,1158,0,1,2,12501,3902,31.2135,29.67709,,,,,,,,
wir_b_1528,1998wir_b_2017,Merseyside,Wirral,Wirral,1998,wir_b_2017,Royden,Pennington R.,LAB,909,1,1,3,12501,3902,31.2135,23.29575,,,,,,,,
wir_b_1526,1998wir_b_2017,Merseyside,Wirral,Wirral,1998,wir_b_2017,Royden,Burton B.,GREEN,89,1,1,4,12501,3902,31.2135,2.280882,,,,,,,,
wir_b_1532,1998wir_b_2018,Merseyside,Wirral,Wirral,1998,wir_b_2018,Seacombe,Jackson J.,LAB,1525,1,1,1,10743,2086,19.4173,73.10642,,,,,,,,
wir_b_1533,1998wir_b_2018,Merseyside,Wirral,Wirral,1998,wir_b_2018,Seacombe,May L.,CON,280,1,1,2,10743,2086,19.4173,13.42282,,,,,,,,
wir_b_1530,1998wir_b_2018,Merseyside,Wirral,Wirral,1998,wir_b_2018,Seacombe,Ellett R.,LD,225,0,1,3,10743,2086,19.4173,10.78619,,,,,,,,
wir_b_1531,1998wir_b_2018,Merseyside,Wirral,Wirral,1998,wir_b_2018,Seacombe,Exley P.,GREEN,56,0,1,4,10743,2086,19.4173,2.684564,,,,,,,,
wir_b_1536,1998wir_b_2019,Merseyside,Wirral,Wirral,1998,wir_b_2019,Thurstaston,McKelvie J.,CON,2163,1,1,1,12363,4064,32.87228,53.22343,,,,,,,,
wir_b_1534,1998wir_b_2019,Merseyside,Wirral,Wirral,1998,wir_b_2019,Thurstaston,Beer A.,LAB,1417,0,1,2,12363,4064,32.87228,34.86713,,,,,,,,
