id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
sth_a_124,1953stha1007,St Helens,St Helens,St Helens,1953,stha1007,South Eccleston,Marshall W.,Lab,2233,0,1,1,8663,3998,46.1503,55.85293,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-352",
sth_a_123,1953stha1007,St Helens,St Helens,St Helens,1953,stha1007,South Eccleston,Giliker P.,Con,1765,0,1,2,8663,3998,46.1503,44.14707,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-353",
sth_a_125,1953stha1008,St Helens,St Helens,St Helens,1953,stha1008,South Windle,Twist S.,Lab,1450,0,1,1,6610,2877,43.52496,50.39972,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-354",
sth_a_126,1953stha1008,St Helens,St Helens,St Helens,1953,stha1008,South Windle,Swift L.,Con,1427,0,1,2,6610,2877,43.52496,49.60028,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-355",
sth_a_127,1953stha1009,St Helens,St Helens,St Helens,1953,stha1009,West Sutton,Price E.,Lab,0,0,1,1,8039,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-356",
sth_a_128,1954stha2001,St Helens,St Helens,St Helens,1954,stha2001,Central,Henebery J.,Lab,0,0,1,1,6024,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-357",
sth_a_129,1954stha2002,St Helens,St Helens,St Helens,1954,stha2002,East Sutton,Murphy J.,Lab,0,0,1,1,9852,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-358",
sth_a_130,1954stha2003,St Helens,St Helens,St Helens,1954,stha2003,Hardshaw,Roberts J.,Lab,0,0,1,1,7187,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-359",
sth_a_134,1954stha2004,St Helens,St Helens,St Helens,1954,stha2004,Moss Bank,Wilcock T.,Lab,1476,0,3,1,0,7496,,59.07151,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-360",
sth_a_132,1954stha2004,St Helens,St Helens,St Helens,1954,stha2004,Moss Bank,Bell A.,Lab,1465,0,3,2,0,7496,,58.63127,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-361",
sth_a_131,1954stha2004,St Helens,St Helens,St Helens,1954,stha2004,Moss Bank,Barlow R.,Lab,1400,0,3,3,0,7496,,56.02988,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-362",
sth_a_133,1954stha2004,St Helens,St Helens,St Helens,1954,stha2004,Moss Bank,Brown H.,Con,1089,0,3,4,0,7496,,43.58324,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-363",
sth_a_135,1954stha2004,St Helens,St Helens,St Helens,1954,stha2004,Moss Bank,Gilikes P.,Con,1038,0,3,5,0,7496,,41.54216,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-364",
sth_a_136,1954stha2004,St Helens,St Helens,St Helens,1954,stha2004,Moss Bank,Eccles G.,Con,1028,0,3,6,0,7496,,41.14194,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-365",
sth_a_137,1954stha2005,St Helens,St Helens,St Helens,1954,stha2005,North Eccleston,Hand J.,Con,2030,0,1,1,7441,3907,52.50638,51.95802,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-366",
sth_a_138,1954stha2005,St Helens,St Helens,St Helens,1954,stha2005,North Eccleston,Leyland R.,Lab,1877,0,1,2,7441,3907,52.50638,48.04198,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-367",
sth_a_139,1954stha2006,St Helens,St Helens,St Helens,1954,stha2006,North Windle,Winter R.,Con,2060,0,1,1,7977,2318,29.05854,88.86971,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-368",
sth_a_140,1954stha2006,St Helens,St Helens,St Helens,1954,stha2006,North Windle,Bond P.,Lab,258,0,1,2,7977,2318,29.05854,11.13028,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-369",
